,FIPS,race,lon,lat
0,170630007004038,P1_003N,-88.2785025896578,41.29126586538521
0,170630007005008,P1_012N,-88.25382610884893,41.29314861077402
0,170630007005009,P1_003N,-88.25313659061376,41.29293318030567
0,170630007005022,P1_003N,-88.25654866092638,41.29122081926139
0,170630007005032,P1_003N,-88.2671031748707,41.292114668405205
0,170630007005034,P1_003N,-88.25363269247846,41.28952518743023
1,170630007005034,P1_003N,-88.25290728135387,41.28993470603826
0,170630007005055,P1_003N,-88.25631110563884,41.28923896035109
0,170630008001003,P1_003N,-88.24702413191976,41.28266432664196
1,170630008001003,P1_003N,-88.24684530808334,41.275695175587266
2,170630008001003,P1_003N,-88.2660828448407,41.28739659750601
0,170630008001004,P1_003N,-88.2553997999011,41.27948295173041
0,170630008001034,P1_003N,-88.26439631079525,41.26975717886526
0,170630008002043,P1_003N,-88.28588066344,41.281500406128536
0,170630008002046,P1_003N,-88.28536297243616,41.27831461139045
1,170630008002046,P1_003N,-88.28549897066846,41.277534300555025
0,170630008003002,P1_003N,-88.28890129211429,41.28586552028901
1,170630008003002,P1_003N,-88.28896637373668,41.287271014501584
0,170630008003010,P1_003N,-88.29201938837781,41.28528741246433
0,170630008003022,P1_003N,-88.2939202103062,41.28543651317856
0,170630008003025,P1_003N,-88.29707232881266,41.28210867013685
0,170630008003043,P1_003N,-88.28855449460286,41.28288962997075
0,170630008003044,P1_003N,-88.28865361331967,41.283291739022324
0,170630008003054,P1_003N,-88.30266963985083,41.27361528422197
0,170630008003055,P1_015N,-88.29873286517405,41.2771201203518
0,170630008003057,P1_003N,-88.29624365790973,41.275956361851144
0,170630008003067,P1_003N,-88.30352895594291,41.27494096672969
0,170630009001002,P1_003N,-88.24639762387005,41.23603500805154
0,170630009002019,P1_003N,-88.2998765360962,41.21825222381607
0,170630009002121,P1_003N,-88.30681728009547,41.1171048474726
0,170630009002122,P1_003N,-88.28885484977593,41.17317450143951
1,170630009002122,P1_003N,-88.28589218966671,41.17321940218493
0,170630009003006,P1_003N,-88.31193858445852,41.1912400009251
1,170630009003006,P1_003N,-88.31516186895571,41.18722692440089
0,170630009003007,P1_008N,-88.31028403811773,41.1902743387386
0,170630009004023,P1_003N,-88.30357805707445,41.18622419292933
0,170630009004044,P1_003N,-88.30847724627874,41.186436276073266
0,170630009005021,P1_003N,-88.28085420734354,41.171081362540335
0,170630009005085,P1_003N,-88.27515257064525,41.17344839624034
0,170630009005100,P1_003N,-88.27848000164218,41.171971144352234
0,170630009005101,P1_003N,-88.27723705506868,41.17242532591047
0,170659731001033,P1_003N,-88.52773411482303,38.09466995360285
0,170659731003029,P1_003N,-88.5379504913096,38.092392301117826
0,170659731003039,P1_003N,-88.53723026474697,38.08993480739228
0,170659731003057,P1_003N,-88.53990983641297,38.086589062511905
1,170659731003057,P1_003N,-88.54080019208614,38.08887833462708
0,170659731003064,P1_003N,-88.54179069910062,38.08873363057418
0,170659731003077,P1_003N,-88.552971383909,38.09246807182794
0,170659731003086,P1_003N,-88.53821547989173,38.07997187445297
0,170659731003089,P1_003N,-88.53960304673583,38.08538602341383
0,170659731003097,P1_003N,-88.53827429634929,38.07332616579688
0,170659731004033,P1_003N,-88.53116027597218,38.089608179316656
0,170659732001126,P1_003N,-88.41662905195389,37.92339441123162
0,170659732001156,P1_003N,-88.4630510289263,37.93170253802516
0,170659732001157,P1_003N,-88.46447955686347,37.930928252943374
0,170659732002000,P1_015N,-88.49586361210048,38.07996795091856
0,170659732002111,P1_003N,-88.51575038950159,37.99397726950046
0,170659732002121,P1_003N,-88.52865335794256,37.965733250294406
0,170659732002125,P1_003N,-88.4973090666226,37.99189571598435
0,170659732002136,P1_003N,-88.58170807796184,37.950776497750134
0,170659732003102,P1_003N,-88.66470364512921,37.98945254581292
0,170659733001032,P1_003N,-88.68146441572713,38.196887088738045
0,170659733001089,P1_003N,-88.68068372383023,38.13053963447033
0,170659733001106,P1_003N,-88.62679230064819,38.113320996880084
0,170659733002023,P1_003N,-88.69308522645179,38.236007282656324
0,170659733002075,P1_003N,-88.55744740463432,38.217442238073204
0,170659733003097,P1_003N,-88.45783084078798,38.139462604943446
0,170659733003102,P1_003N,-88.53609932116207,38.14983203778293
0,170679537001086,P1_003N,-91.11954588104305,40.547507411318335
0,170679537001107,P1_003N,-91.0861811110719,40.51502861499574
0,170679537002004,P1_003N,-90.9962514530614,40.63575384202152
0,170679537002096,P1_003N,-90.9759814207218,40.578720861849405
0,170679537002097,P1_003N,-90.9813473487937,40.58419833027266
0,170679538001002,P1_003N,-91.12824041501024,40.423742734663406
1,170679538001002,P1_003N,-91.1285776262816,40.42352876169157
0,170679538001022,P1_006N,-91.13515703252683,40.41919056730102
0,170679538002019,P1_003N,-91.13668645033106,40.41991903740549
0,170679538003005,P1_003N,-91.12579189049586,40.412911178591294
0,170679538003039,P1_003N,-91.13022876668674,40.40845711723175
0,170679539001006,P1_003N,-91.14682209416803,40.62970422529365
0,170679539001039,P1_003N,-91.1770573720653,40.63212529839905
0,170679539001119,P1_003N,-91.14988052774417,40.57572121357419
0,170679539002059,P1_003N,-91.17223697963283,40.469607486257765
0,170679539002116,P1_003N,-91.1707385699224,40.465790247847316
0,170679540001023,P1_003N,-91.28235138183452,40.61361654529674
1,170679540001023,P1_003N,-91.28380926098818,40.61447118314219
0,170679540001038,P1_003N,-91.26054100922987,40.587718304513736
0,170679540001047,P1_003N,-91.37640762405374,40.55245308352073
0,170679540001056,P1_003N,-91.3477671550131,40.55191348980117
0,170679540002038,P1_003N,-91.38498866871292,40.551201197866696
0,170679540002043,P1_003N,-91.37579935187527,40.55133193682554
0,170679540002044,P1_003N,-91.37405618359702,40.55098266490084
0,170679540003024,P1_003N,-91.27061634389601,40.49604793255326
1,170679540003024,P1_003N,-91.28221523663555,40.4924621976312
0,170679540003140,P1_003N,-91.31697276581839,40.43692827714404
0,170679540003143,P1_003N,-91.36786848169592,40.438147711046796
0,170679541001010,P1_003N,-91.32394255271731,40.41457970646257
0,170679541001018,P1_003N,-91.3344483669096,40.402667270210685
0,170679541001019,P1_003N,-91.33943271329,40.39941835993379
0,170679541002011,P1_003N,-91.35269323184285,40.39754406691547
0,170679541002025,P1_015N,-91.34304387133878,40.395104661073844
0,170679541002045,P1_003N,-91.35163518097798,40.39323558562216
0,170679541003014,P1_003N,-91.34046467274331,40.39140833252841
1,170679541003014,P1_003N,-91.34055977710635,40.387782198882825
0,170679541003036,P1_003N,-91.34890405516909,40.38976633079487
0,170679541003070,P1_003N,-91.36231250052944,40.365187477067686
0,170679541004001,P1_003N,-91.32557095892895,40.395227361638895
0,170679541004002,P1_003N,-91.32684936497687,40.39349152075235
0,170679541004035,P1_003N,-91.3362659864922,40.393470970535404
0,170679541004046,P1_003N,-91.33880899785612,40.39151927273673
0,170679542001045,P1_003N,-91.43484779487306,40.35754920996012
0,170679542001047,P1_003N,-91.44366945818507,40.348360266663235
1,170679542001047,P1_003N,-91.44129496431596,40.350583437830664
2,170679542001047,P1_003N,-91.43949125301391,40.348488590643186
0,170679542001061,P1_003N,-91.43934728075332,40.354848172657945
0,170679542002053,P1_003N,-91.43507456696526,40.34488912411009
0,170679542002055,P1_015N,-91.43940754338257,40.333360044643875
1,170679542002055,P1_015N,-91.43923159406788,40.336885884379235
0,170679542003004,P1_003N,-91.3053473183045,40.357399629662694
0,170679542003042,P1_003N,-91.29266815881198,40.28348652099339
0,170679542003052,P1_003N,-91.34595528191049,40.272065743756215
0,170679542003055,P1_003N,-91.40539557104005,40.26119819519111
1,170679542003055,P1_003N,-91.4069252882758,40.258636359587136
0,170679543002124,P1_003N,-90.9108788804091,40.351027629433624
0,170679543002139,P1_003N,-90.91116706766894,40.34181311865752
0,170679543003007,P1_003N,-91.04759327682673,40.347776455730724
0,170679543003048,P1_003N,-91.2133992485159,40.32610963810298
0,170679543004042,P1_003N,-90.9413625889212,40.23167510782612
0,170679543005005,P1_003N,-91.17557677502718,40.28904918738032
0,170679543005033,P1_003N,-91.14839272759221,40.24875693134965
0,170679543005060,P1_003N,-91.11224927576087,40.22008622578702
0,170699709001019,P1_003N,-88.33641236218351,37.53093409239352
0,170699709002029,P1_031N,-88.34140804998876,37.423642004332045
0,170699710001027,P1_003N,-88.16201594454571,37.517876204308486
0,170699710001031,P1_003N,-88.16339175474884,37.468885393930464
0,170699710002028,P1_003N,-88.25520655249345,37.52400849946315
0,170699710003020,P1_003N,-88.29746844297286,37.45485954834565
0,170699710003026,P1_003N,-88.31046880163737,37.45098616604214
1,170699710003026,P1_003N,-88.30569459703703,37.44849523161392
0,170699710003044,P1_003N,-88.33472919299939,37.44775743731466
0,170719733001083,P1_003N,-90.80467688531482,40.93099902849167
0,170719733002027,P1_003N,-90.9388169754729,40.96157272060569
0,170719733002035,P1_003N,-90.92925351240775,41.012006324450304
0,170719733002047,P1_003N,-90.9486257254299,40.946636543967756
0,170719733002074,P1_003N,-90.94810737569183,40.93811870387121
0,170719733002080,P1_003N,-90.94677983355106,40.93314256312565
0,170719733002102,P1_003N,-90.94494385131192,40.927817148831814
0,170719733002105,P1_008N,-90.94885541513842,40.92918008783768
0,170719733003014,P1_003N,-90.95702107613319,40.93507153294181
0,170719733003023,P1_003N,-90.95118313776308,40.94414459312147
0,170719733003054,P1_003N,-90.95200814136025,40.937070968227175
0,170719734001002,P1_003N,-90.86304044670604,40.91219362307531
0,170719734001041,P1_003N,-90.82468650505722,40.84227755357711
0,170719734002068,P1_003N,-90.94539602683672,40.80772087764486
0,170719734002154,P1_003N,-90.9573783774991,40.86347563493616
0,170719735001053,P1_003N,-90.88819505415417,40.75355013895065
0,170719735001097,P1_003N,-90.82249129414137,40.69486964012685
1,170719735001097,P1_003N,-90.8226080592976,40.69495779889443
0,170719735001101,P1_003N,-90.82586732155966,40.69620131854561
0,170719735002036,P1_003N,-90.90864821465401,40.75170879912024
0,170719735002097,P1_003N,-91.15553750196979,40.64323848278378
0,170719735003017,P1_003N,-90.90557901829546,40.74476886286175
0,170719735003023,P1_011N,-90.90774178821616,40.74311056951484
0,170719735003052,P1_003N,-90.90401714158658,40.74288349388084
0,170719735003118,P1_003N,-91.05417984573357,40.66623093084282
0,170719735003137,P1_003N,-91.0737574721352,40.68082703288757
0,170719735003142,P1_003N,-91.07650581704125,40.67694694358559
0,170719735003153,P1_003N,-91.07110445213442,40.6763788231562
0,170730301001007,P1_003N,-90.34334133931702,41.47176805190681
0,170730301001008,P1_003N,-90.34645998457994,41.47072185686675
0,170730301001011,P1_003N,-90.3433008415632,41.46991123310615
0,170730301001025,P1_003N,-90.32737706010302,41.45664876915533
0,170730301001029,P1_003N,-90.33703935425412,41.462765860515525
0,170730301001069,P1_003N,-90.34192176117566,41.446707274207746
0,170730301002031,P1_003N,-90.3516787940419,41.47990360144116
0,170730301003001,P1_003N,-90.34830388987956,41.47508581213811
1,170730301003001,P1_003N,-90.3532908296846,41.472562815451475
0,170730301003011,P1_003N,-90.35873563871692,41.47720388902726
0,170730301004003,P1_003N,-90.3616330147976,41.47499312498713
0,170730301004005,P1_015N,-90.36196003480313,41.472395450098176
0,170730301004011,P1_003N,-90.36365787757339,41.46998770354181
0,170730301005003,P1_012N,-90.36626638648379,41.48328513902167
0,170730301005015,P1_003N,-90.36162167322321,41.47756706528214
0,170730301006008,P1_003N,-90.33294542730899,41.47500177609257
0,170730301006011,P1_003N,-90.3279566558973,41.474412534652124
0,170730301006024,P1_003N,-90.32664006741014,41.47357772293525
0,170730301007016,P1_003N,-90.35500260115076,41.48451159642761
0,170730302011025,P1_003N,-90.36202383632158,41.35141862036998
0,170730302011029,P1_003N,-90.3682671047225,41.35390991545606
0,170730302011035,P1_003N,-90.37454350056589,41.35353400252088
0,170730302012008,P1_003N,-90.40707140945317,41.45304751841703
1,170730302012008,P1_003N,-90.40716579081774,41.455609412145776
0,170730302012011,P1_003N,-90.42215893363505,41.45343486572294
0,170730302012020,P1_003N,-90.41543373197324,41.43487617572135
0,170730302012021,P1_003N,-90.41657396124717,41.434723108504535
0,170730302012037,P1_003N,-90.42015392589315,41.403930280838566
0,170730302012057,P1_003N,-90.4302499159842,41.395104167221916
0,170730302013001,P1_003N,-90.3755962418005,41.35493128989955
0,170730302013021,P1_003N,-90.3821403614364,41.35450014956772
0,170730302013027,P1_003N,-90.3797671613915,41.35172848347171
0,170730302013035,P1_003N,-90.38322693558062,41.35247323408653
0,170730302014011,P1_003N,-90.3532612719452,41.310437785024334
0,170730302014013,P1_003N,-90.36695433617848,41.34888170889192
0,170730302014048,P1_003N,-90.35788101166304,41.29695677345182
0,170730302021010,P1_003N,-90.25604332919879,41.43585093865943
0,170730302021012,P1_003N,-90.20952648659706,41.440319768144235
0,170730302022001,P1_003N,-90.31704820375191,41.33160036062665
0,170730302022039,P1_003N,-90.29719340781016,41.29092034311444
0,170730302023019,P1_003N,-90.19794176705959,41.30628723327601
0,170730302023028,P1_003N,-90.19841455415327,41.29934509704878
0,170730302024003,P1_003N,-90.19449259358727,41.30907184260087
1,170730302024003,P1_003N,-90.19471693309416,41.309039315876895
0,170730302024025,P1_003N,-90.1855926197965,41.30283293575253
0,170730302025018,P1_003N,-90.19403597904376,41.30379070585954
0,170730302025024,P1_003N,-90.18968847435755,41.29989067919476
0,170730302025027,P1_003N,-90.19239248982912,41.297095878308774
0,170730302031015,P1_003N,-90.30363360377751,41.491642929599344
0,170730302031018,P1_003N,-90.32014035461705,41.48567435309909
0,170730302031039,P1_003N,-90.20985879663058,41.46746294891858
0,170730302031045,P1_004N,-90.26715562973769,41.45887199446888
1,170730302031045,P1_003N,-90.27992189274269,41.455850165262824
0,170730302032009,P1_003N,-90.20664686518842,41.51321087880033
0,170730302032013,P1_003N,-90.22446358639435,41.501820011630926
0,170730302033006,P1_003N,-90.1970260090119,41.538043634977896
0,170730302033015,P1_003N,-90.18869661211707,41.51006210473478
0,170730302033019,P1_003N,-90.19845970069406,41.50716863014775
0,170730302033020,P1_003N,-90.2002546225873,41.482382973210484
1,170730302033020,P1_003N,-90.18599856984952,41.48621994057717
0,170730302033022,P1_003N,-90.17655214563786,41.482245768845985
0,170730303011002,P1_003N,-90.17168349464653,41.464134987714914
0,170730303011005,P1_003N,-90.17724855693655,41.46017984141191
0,170730303011006,P1_003N,-90.17882256078921,41.468362226697884
0,170730303011020,P1_003N,-90.16324691299984,41.457861471499925
0,170730303011022,P1_003N,-90.1594047671091,41.45805279936276
0,170730303011031,P1_003N,-90.15958506964996,41.45504732123669
0,170730303012002,P1_003N,-90.16057961997446,41.45433968112668
0,170730303012014,P1_003N,-90.15919389891165,41.4523592106502
0,170730303012015,P1_003N,-90.15712608687942,41.45298071826397
0,170730303012018,P1_003N,-90.16141708205055,41.45122706244326
0,170730303013009,P1_003N,-90.15585873033261,41.444907056741826
0,170730303013011,P1_003N,-90.15270974864,41.44556900769572
0,170730303013014,P1_003N,-90.15869534490727,41.435858521651824
1,170730303013014,P1_003N,-90.16629547577129,41.442400333046784
0,170730303013020,P1_003N,-90.16776544273259,41.446286985916885
0,170730303014007,P1_003N,-90.14909465314982,41.440939574869425
0,170730303014035,P1_003N,-90.17735990258788,41.4258001842279
0,170730303021014,P1_003N,-90.15230015519883,41.45903327149457
1,170730303021014,P1_003N,-90.1513118365333,41.459159407701485
0,170730303021026,P1_003N,-90.15070004987828,41.45709768289889
0,170730303022002,P1_003N,-90.14216444073125,41.460080720071765
1,170730303022002,P1_003N,-90.14080667763949,41.46142114826607
0,170730303022003,P1_003N,-90.1419025542958,41.466897592803896
0,170730303022005,P1_003N,-90.13848180615265,41.46486150236962
1,170730303022005,P1_003N,-90.1425098190509,41.46650137371223
0,170730303022006,P1_003N,-90.1409574872357,41.459187254670546
0,170730303022012,P1_003N,-90.14772012130777,41.45874396814526
1,170730303022012,P1_003N,-90.14803967050592,41.46005202770723
0,170730303022014,P1_003N,-90.14260146779965,41.4584347364434
0,170730303022020,P1_003N,-90.14426447188985,41.453845745270016
0,170730303023023,P1_003N,-90.14693100657503,41.44984854271223
0,170730303023025,P1_003N,-90.1526313801589,41.44828976238098
0,170730303023030,P1_003N,-90.14648908336372,41.44686915541774
0,170730303023038,P1_015N,-90.14573921052985,41.443953630189164
0,170730303023043,P1_003N,-90.14425783084448,41.44280968532438
0,170730304001004,P1_003N,-89.96679646292034,41.56208902274833
0,170730304001025,P1_003N,-89.87859701379837,41.55832187792932
0,170730304001043,P1_003N,-89.92094044177341,41.52032267063274
0,170730304002056,P1_003N,-90.06972978837776,41.527166930609944
0,170730304002078,P1_003N,-90.1419677416289,41.501260511277486
0,170730304002120,P1_003N,-90.02491491388783,41.43370801100409
0,170730304002124,P1_003N,-90.02066230684694,41.46639836332925
0,170730304003009,P1_003N,-90.01096846402508,41.41939278861969
0,170730304003014,P1_003N,-90.01782645456825,41.420544813657116
0,170730304003023,P1_011N,-90.01577370697628,41.41785674729136
0,170730305001004,P1_003N,-89.90966969644371,41.40279209788864
1,170730305001004,P1_003N,-89.91257194027312,41.40031643661568
0,170730305001031,P1_003N,-89.9090302483603,41.39620563032647
0,170730305001035,P1_003N,-89.90277589082352,41.38765261824309
0,170730305001037,P1_003N,-89.90768417099231,41.39613158429641
0,170730305001044,P1_011N,-89.91006145667129,41.3942732741262
0,170730305002040,P1_003N,-90.0235347116501,41.39310744182834
0,170730305002055,P1_003N,-90.155190674289,41.405896809785645
0,170730305002116,P1_003N,-89.87068869549088,41.36757248321666
0,170730305003020,P1_003N,-90.08324486625581,41.314222502025416
0,170730305003029,P1_003N,-90.06251310894893,41.29439878792975
0,170730305003062,P1_003N,-90.04409252503535,41.25839799272326
0,170730306001033,P1_013N,-89.92175573475967,41.25276736134458
0,170730306001036,P1_004N,-89.9163098230147,41.252133960801416
0,170730306001042,P1_003N,-89.911669075635,41.25353181548951
0,170730306001053,P1_008N,-89.91780945398715,41.25138104437585
0,170730306002016,P1_003N,-89.93351215263851,41.259094754778
1,170730306002016,P1_003N,-89.92517916698863,41.2604720018637
0,170730306002022,P1_011N,-89.92810254990408,41.25447010378539
0,170730306002026,P1_003N,-89.92709615509045,41.250844931174534
0,170730306003007,P1_003N,-89.93590220598814,41.24893308818954
0,170730306003008,P1_015N,-89.93755076527391,41.24891356173038
0,170730306003030,P1_004N,-89.92986175670497,41.24748496239309
0,170730308001013,P1_003N,-89.8964232126935,41.25556115119694
1,170730308001013,P1_003N,-89.89688858539394,41.25109912744134
2,170730308001013,P1_004N,-89.9000780385982,41.25195244243873
0,170730308002002,P1_003N,-89.91164670481595,41.247891071014934
0,170730308002007,P1_003N,-89.91668943951392,41.24787140963903
0,170730308002010,P1_003N,-89.91368199722092,41.24725764440108
0,170730308002012,P1_011N,-89.9163035078393,41.24518702994045
1,170730308002012,P1_003N,-89.91626419675741,41.24504491779364
0,170730308002016,P1_003N,-89.92371635663908,41.24489390121437
0,170730308002021,P1_003N,-89.91533323235241,41.24414805414457
0,170730308002022,P1_003N,-89.91510494946723,41.24362556436587
0,170730308002027,P1_011N,-89.91322496406643,41.245792418788525
0,170730308002029,P1_003N,-89.92133444549842,41.24240586130437
0,170730308003023,P1_003N,-89.91415524593468,41.24237547114456
0,170730308003025,P1_003N,-89.91891625965556,41.241367546500065
0,170730308003040,P1_003N,-89.91371881511978,41.224352655813675
1,170730308003040,P1_003N,-89.91166598075013,41.22524261281329
0,170730309001006,P1_015N,-89.92502074053047,41.244598729015934
0,170730309001029,P1_003N,-89.93155179471911,41.2391019049337
0,170730309002011,P1_003N,-89.92363716398403,41.238759497185306
0,170730309003008,P1_003N,-89.921611245497,41.23656651037761
0,170730309003009,P1_003N,-89.92486128779379,41.23680572421006
0,170730309003013,P1_003N,-89.91786135067764,41.23589972395109
0,170730310001006,P1_008N,-89.92759910933279,41.233593977358325
0,170730310002020,P1_008N,-89.94811472139578,41.23192872301003
0,170730310003005,P1_003N,-89.92119057115782,41.223218965587634
0,170730310003011,P1_003N,-89.93231110944838,41.22636400553026
0,170730310003013,P1_003N,-89.91735308027363,41.224196006541035
0,170730310003026,P1_004N,-89.92921885139431,41.224377201837434
0,170730310003031,P1_003N,-89.93730306559067,41.225394218740284
0,170730310003037,P1_003N,-89.93230456668825,41.20965136966656
0,170730311001002,P1_003N,-89.98796500972543,41.190415705566224
0,170730311001012,P1_003N,-90.03984506819256,41.17418978754118
0,170730311001027,P1_003N,-90.03766688322844,41.169346034445844
0,170730311001032,P1_003N,-90.0262064716528,41.16815616243506
0,170730311001033,P1_003N,-90.00830518472347,41.178358545857364
0,170730311002006,P1_003N,-90.0568184062787,41.16527788760061
0,170730311002017,P1_003N,-90.04398051562596,41.174357134288464
0,170730311002044,P1_003N,-90.04730842154756,41.16659943021929
0,170730311003025,P1_003N,-90.03766465973847,41.164535273022366
0,170730311003043,P1_012N,-90.03403630320811,41.16089000782289
0,170730311003046,P1_015N,-90.04420240687347,41.162203863483676
0,170730311003054,P1_003N,-90.05345518383449,41.165870825383166
1,170730311003054,P1_003N,-90.05258778928771,41.16489580477284
0,170730311003068,P1_003N,-90.05083888934747,41.1614759786769
0,170730312002058,P1_003N,-90.43394766372214,41.18570116436392
0,170730312002059,P1_003N,-90.43321459433344,41.164441480515634
0,170730312003003,P1_003N,-90.37856853703346,41.191906726806025
0,170730312003005,P1_003N,-90.37697379712847,41.19418194301997
0,170730312003006,P1_003N,-90.37816294120623,41.194076443116394
0,170730312003022,P1_003N,-90.38147204145228,41.19218908909698
0,170759501001018,P1_003N,-87.69003691162838,40.97243937000334
0,170759501001062,P1_003N,-87.72917724662216,40.911382429210164
0,170759501001068,P1_003N,-87.72713516304154,40.916480903708866
0,170759501001071,P1_003N,-87.72425917586831,40.91707677896637
0,170759501001073,P1_003N,-87.7233268314175,40.915168130654266
1,170759501001073,P1_003N,-87.72368636645379,40.91452740623614
0,170759501001085,P1_003N,-87.72800931322443,40.91522071337345
0,170759501001086,P1_003N,-87.73044063500701,40.91374261347666
0,170759501003020,P1_003N,-87.58726856404652,40.88068138804004
0,170759501003044,P1_008N,-87.59701948808797,40.86299313033585
0,170759501003084,P1_003N,-87.5842906804701,40.82707672393337
0,170759501004062,P1_003N,-87.6834689461264,40.77865945672339
0,170759502001000,P1_006N,-87.75970138954375,40.96605109023916
0,170759502001003,P1_003N,-87.7967514523993,40.961167183368
0,170759502001009,P1_003N,-87.82780111603059,40.936577097832476
1,170759502001009,P1_003N,-87.81551195442984,40.942405526457925
0,170759502001031,P1_003N,-87.92795726358212,40.988700267300196
0,170759502001196,P1_003N,-88.096619614977,40.901290370867514
0,170759502001198,P1_003N,-87.85108848115316,40.907339748756456
0,170759502002028,P1_003N,-87.91305203685029,40.9969175327076
0,170759502002033,P1_003N,-87.91157548233961,41.001828137018734
0,170759502002036,P1_003N,-87.9235124708497,40.99801931286825
0,170759502002070,P1_003N,-87.80454072277625,40.97148702031857
0,170759502003001,P1_003N,-87.93021092488921,40.94140080965809
0,170759502003004,P1_003N,-87.9287644636981,40.934676438704486
1,170759502003004,P1_003N,-87.92975752101594,40.93462867338528
0,170759502003008,P1_003N,-87.93057716769903,40.938560776844724
1,170759502003008,P1_003N,-87.93178053926401,40.93911527960578
0,170759503001000,P1_003N,-87.76730755061375,40.84548798454857
0,170759503001051,P1_003N,-88.03803793048326,40.862422937955046
0,170759503001079,P1_003N,-88.04022107098461,40.867236340469596
0,170759503001125,P1_003N,-87.98009270046622,40.823483270026216
0,170759503001127,P1_003N,-87.98516363344883,40.82289501605086
0,170759503003010,P1_008N,-87.77047895093897,40.802793422667044
0,170759503003016,P1_003N,-87.76786717532525,40.795466265725736
0,170759504001015,P1_003N,-87.72255316628898,40.77766883720635
1,170759504001015,P1_003N,-87.72173881314957,40.777640328314725
0,170759504001018,P1_003N,-87.7320402316519,40.78260176391964
0,170759504001019,P1_008N,-87.73128705825509,40.779831615426474
0,170759504001021,P1_011N,-87.72509277712787,40.779440698520126
0,170759504001040,P1_015N,-87.7279649964485,40.77648016427213
0,170759504001041,P1_015N,-87.73259133801514,40.776665124022195
0,170759504002005,P1_003N,-87.73970140042977,40.77620168742029
0,170759504002016,P1_003N,-87.72877768305702,40.77464603601886
0,170759504002021,P1_003N,-87.73126590097885,40.77353765296644
0,170759504003040,P1_003N,-87.75237757355227,40.77856808792981
0,170759504003043,P1_003N,-87.73629802017024,40.77759003341225
0,170759504003049,P1_011N,-87.73420938137134,40.78119187121221
0,170759504003058,P1_003N,-87.73411068939905,40.77740586888242
0,170759504003060,P1_003N,-87.73534137176131,40.776558385565146
0,170759505001002,P1_003N,-87.72643300874437,40.77289737959191
1,170759505001002,P1_003N,-87.72547432037406,40.77264162437898
0,170759505001005,P1_003N,-87.73161248517974,40.769540800121725
0,170759505001010,P1_003N,-87.72234106323913,40.77141765656431
0,170759505001011,P1_003N,-87.72187924844395,40.77031851876331
0,170759505002005,P1_003N,-87.73324874095462,40.76997184261487
0,170759505002006,P1_003N,-87.73592486584651,40.76949454882424
0,170759505002011,P1_015N,-87.74389080396242,40.7735290700701
0,170759505002018,P1_011N,-87.74623683330452,40.77319263767147
0,170759505002023,P1_003N,-87.73077884207827,40.763062078898756
0,170759505003000,P1_003N,-87.54611695919564,40.78140265178708
0,170759505003014,P1_003N,-87.5755969703851,40.772966104361075
0,170759505003020,P1_003N,-87.5634899106665,40.77411441922625
0,170759505003023,P1_003N,-87.56788191064803,40.77302606058097
0,170759505004092,P1_003N,-87.6497184989527,40.71533622668871
0,170759505005017,P1_003N,-87.71554045532812,40.71117045902439
0,170759505005029,P1_003N,-87.69468900780042,40.71346621788545
0,170759505005061,P1_003N,-87.73196367338957,40.71350561583023
0,170759506001004,P1_003N,-87.97461348666431,40.78653971053504
0,170759506001056,P1_008N,-87.99901221725735,40.771177420227325
0,170759506001084,P1_008N,-87.99265579648318,40.769888632072636
0,170759506001090,P1_003N,-87.98736286731445,40.76954823174816
0,170759506002015,P1_004N,-88.01046890624119,40.7133930402149
0,170759506002022,P1_003N,-88.00912413558684,40.718915863648235
0,170759506002023,P1_008N,-88.00819892458581,40.719647316441275
0,170759506002048,P1_003N,-88.0044940751689,40.71448147846275
0,170759506002054,P1_003N,-88.00875458907575,40.71407948322907
0,170759506002060,P1_008N,-88.00842610044042,40.712806877896995
0,170759506002067,P1_003N,-88.01230479453046,40.71486831066335
0,170759506003005,P1_003N,-87.96600556121543,40.767040537091745
0,170759506003039,P1_008N,-87.9924238583325,40.76335832831219
0,170759507001087,P1_003N,-88.11280280460093,40.67558083392933
0,170759507001219,P1_003N,-88.03624644454526,40.59674060110242
0,170759507001224,P1_003N,-88.03258606351251,40.597834097451035
0,170759507001225,P1_003N,-88.030082249759,40.59308900789
0,170759507001229,P1_003N,-88.0386371034386,40.59418184790863
0,170759507001237,P1_003N,-88.0404299613623,40.597768189730495
0,170759507002042,P1_003N,-88.07127236311673,40.516268317054426
0,170759507002081,P1_003N,-88.04619590902927,40.51047695254749
0,170759507003000,P1_003N,-88.0083733404835,40.65818587861626
0,170759507003003,P1_003N,-88.03070448135225,40.65758629499607
0,170759507003040,P1_003N,-88.03854935954645,40.63925584061063
0,170759507003043,P1_003N,-88.02439294943369,40.648331752031766
0,170759507003089,P1_003N,-88.09038133303845,40.51871842862004
1,170759507003089,P1_003N,-88.09079046561696,40.52278038247234
2,170759507003089,P1_003N,-88.08727197075655,40.545830798572
0,170759507003102,P1_003N,-88.10102794500067,40.525863463379395
0,170759507003103,P1_003N,-88.0988169950549,40.526805825669626
0,170759508001010,P1_003N,-87.84119595943639,40.73658206739084
0,170759508001018,P1_003N,-87.86829873774947,40.72534934253909
0,170759508001058,P1_003N,-87.76513653407359,40.65390961999416
0,170759508002024,P1_003N,-87.89510705035983,40.56400154235483
0,170759508002035,P1_003N,-87.8950511499814,40.56215093362308
